GO:0036211;go-go;GO:0006464;biological_process
GO:0016070;go-go;GO:0051253;biological_process
GO:1902494;go-go;GO:0005834;cellular_component
GO:1901265;go-go;GO:0000166;molecular_function
GO:0044444;go-go;GO:0009536;cellular_component
GO:0016070;go-go;GO:0006396;biological_process
GO:0016043;go-go;GO:0045229;biological_process
GO:0006508;go-go;GO:0008233;biological_process
GO:0006281;go-go;GO:0006302;biological_process
GO:0003916;go-go;GO:0061505;molecular_function
GO:0098552;go-go;GO:0098562;cellular_component
GO:0043933;go-go;GO:0065003;biological_process
GO:0009987;go-go;GO:0044764;biological_process
GO:0006807;go-go;GO:0051172;biological_process
GO:0016310;go-go;GO:0006468;biological_process
GO:0017076;go-go;GO:0030554;molecular_function
GO:1901575;go-go;GO:0009057;biological_process
GO:0032787;go-go;GO:0006631;biological_process
GO:0008299;go-go;GO:0016114;biological_process
GO:0005996;go-go;GO:0046364;biological_process
GO:0009108;go-go;GO:0009396;biological_process
GO:0005575;go-go;GO:0055044;cellular_component
GO:0044238;go-go;GO:0005975;biological_process
GO:0048518;go-go;GO:0009893;biological_process
GO:0006793;go-go;GO:0006796;biological_process
GO:0048856;go-go;GO:0009653;biological_process
GO:1903506;go-go;GO:1903508;biological_process
GO:0008150;go-go;GO:0050789;biological_process
GO:0070727;go-go;GO:0034613;biological_process
GO:0009890;go-go;GO:0010558;biological_process
GO:0016051;go-go;GO:0046364;biological_process
GO:0006464;go-go;GO:0006468;biological_process
GO:0006351;go-go;GO:0045892;biological_process
GO:0042623;go-go;GO:0008094;molecular_function
GO:0019725;go-go;GO:0045454;biological_process
GO:1901575;go-go;GO:1901361;biological_process
GO:0071554;go-go;GO:0042546;biological_process
GO:0044422;go-go;GO:0031090;cellular_component
GO:0044260;go-go;GO:0044267;biological_process
GO:0023052;go-go;GO:0044700;biological_process
GO:0046395;go-go;GO:0072329;biological_process
GO:0005575;go-go;GO:0005623;cellular_component
GO:0050801;go-go;GO:0055080;biological_process
GO:0016109;go-go;GO:0016117;biological_process
GO:0042440;go-go;GO:0046148;biological_process
GO:0009056;go-go;GO:0044712;biological_process
GO:0043231;go-go;GO:0005794;cellular_component
GO:0044763;go-go;GO:0006082;biological_process
GO:0006629;go-go;GO:0016042;biological_process
GO:0044282;go-go;GO:0016054;biological_process
GO:0046149;go-go;GO:0015996;biological_process
GO:0044249;go-go;GO:0008299;biological_process
GO:0050789;go-go;GO:0050794;biological_process
GO:0034641;go-go;GO:0044270;biological_process
GO:0051234;go-go;GO:0045184;biological_process
GO:0072329;go-go;GO:0009062;biological_process
GO:0048878;go-go;GO:0055082;biological_process
GO:0016043;go-go;GO:0043933;biological_process
GO:0019395;go-go;GO:0006635;biological_process
GO:1901605;go-go;GO:0006760;biological_process
GO:0050789;go-go;GO:0048583;biological_process
GO:0006810;go-go;GO:0010496;biological_process
GO:0010556;go-go;GO:0010557;biological_process
GO:0051179;go-go;GO:0051234;biological_process
GO:0019318;go-go;GO:0006006;biological_process
GO:0016787;go-go;GO:0016817;molecular_function
GO:0032502;go-go;GO:0003006;biological_process
GO:0060255;go-go;GO:0010605;biological_process
GO:0008150;go-go;GO:0051704;biological_process
GO:0006732;go-go;GO:0006760;biological_process
GO:0051186;go-go;GO:0051188;biological_process
GO:0009987;go-go;GO:0048523;biological_process
GO:1903506;go-go;GO:1903507;biological_process
GO:0051187;go-go;GO:0006787;biological_process
GO:0044424;go-go;GO:0044446;cellular_component
GO:0044248;go-go;GO:0046700;biological_process
GO:0031981;go-go;GO:0000228;cellular_component
GO:0003824;go-go;GO:0016829;molecular_function
GO:0006302;go-go;GO:0000724;biological_process
GO:0009057;go-go;GO:0044265;biological_process
GO:0005886;go-go;GO:0009898;cellular_component
GO:0008283;go-go;GO:0042127;biological_process
GO:0044260;go-go;GO:0034645;biological_process
GO:0006259;go-go;GO:0006281;biological_process
GO:0050896;go-go;GO:0048583;biological_process
GO:0031974;go-go;GO:0043233;cellular_component
GO:0008152;go-go;GO:0003824;biological_process
GO:0044260;go-go;GO:0044264;biological_process
GO:0098805;go-go;GO:0005774;cellular_component
GO:0044437;go-go;GO:0005774;cellular_component
GO:0051252;go-go;GO:0051254;biological_process
GO:0033036;go-go;GO:0070727;biological_process
GO:0050896;go-go;GO:0051716;biological_process
GO:0048037;go-go;GO:0050662;molecular_function
GO:0055085;go-go;GO:0022857;biological_process
GO:0010629;go-go;GO:0016458;biological_process
GO:0043227;go-go;GO:0031090;cellular_component
GO:0098542;go-go;GO:0042742;biological_process
GO:1990748;go-go;GO:0098869;biological_process
GO:0016043;go-go;GO:0006996;biological_process
GO:0031234;go-go;GO:0005834;cellular_component
GO:1902589;go-go;GO:0030036;biological_process
GO:0051173;go-go;GO:0045935;biological_process
GO:0016746;go-go;GO:0016747;molecular_function
GO:0008152;go-go;GO:0044238;biological_process
GO:0016840;go-go;GO:0016841;molecular_function
GO:0044763;go-go;GO:0006281;biological_process
GO:0006082;go-go;GO:0016053;biological_process
GO:0046483;go-go;GO:0006139;biological_process
GO:0034622;go-go;GO:0043623;biological_process
GO:0000271;go-go;GO:0033692;biological_process
GO:0006006;go-go;GO:0006094;biological_process
GO:0044267;go-go;GO:0044257;biological_process
GO:0019222;go-go;GO:0009889;biological_process
GO:0003677;go-go;GO:0043565;molecular_function
GO:0010468;go-go;GO:0010628;biological_process
GO:0009891;go-go;GO:0010557;biological_process
GO:0050896;go-go;GO:0009628;biological_process
GO:0048856;go-go;GO:0048608;biological_process
GO:0019222;go-go;GO:0009892;biological_process
GO:0010628;go-go;GO:0045893;biological_process
GO:1901607;go-go;GO:0009396;biological_process
GO:1901360;go-go;GO:0006139;biological_process
GO:0001101;go-go;GO:0009415;biological_process
GO:0044249;go-go;GO:0019438;biological_process
GO:0031325;go-go;GO:0031328;biological_process
GO:1901363;go-go;GO:0003676;molecular_function
GO:0043226;go-go;GO:0043229;cellular_component
GO:0031326;go-go;GO:0031328;biological_process
GO:0009314;go-go;GO:0009416;biological_process
GO:0032774;go-go;GO:1902679;biological_process
GO:0044464;go-go;GO:0005886;cellular_component
GO:0044265;go-go;GO:0044257;biological_process
GO:0019222;go-go;GO:0009893;biological_process
GO:0016116;go-go;GO:0016117;biological_process
GO:0043229;go-go;GO:0043231;cellular_component
GO:2001141;go-go;GO:0001071;biological_process
GO:0044281;go-go;GO:0044282;biological_process
GO:0043227;go-go;GO:0031988;cellular_component
GO:0050794;go-go;GO:0048522;biological_process
GO:0016122;go-go;GO:0016123;biological_process
GO:0016053;go-go;GO:0046394;biological_process
GO:0005634;go-go;GO:0044428;cellular_component
GO:0032502;go-go;GO:0044767;biological_process
GO:0043167;go-go;GO:0043169;molecular_function
GO:0042221;go-go;GO:0010035;biological_process
GO:0051716;go-go;GO:0007165;biological_process
GO:0009987;go-go;GO:0048522;biological_process
GO:0005975;go-go;GO:0044262;biological_process
GO:0005215;go-go;GO:0022857;molecular_function
GO:0006996;go-go;GO:1902589;biological_process
GO:0008150;go-go;GO:0032502;biological_process
GO:0034637;go-go;GO:0033692;biological_process
GO:0030036;go-go;GO:0007015;biological_process
GO:1902586;go-go;GO:0046740;biological_process
GO:0098562;go-go;GO:0009898;cellular_component
GO:0044464;go-go;GO:0044459;cellular_component
GO:0043234;go-go;GO:1902494;cellular_component
GO:0034654;go-go;GO:0032774;biological_process
GO:0003676;go-go;GO:0003723;molecular_function
GO:0009058;go-go;GO:0009889;biological_process
GO:0010558;go-go;GO:2000113;biological_process
GO:0010468;go-go;GO:0010629;biological_process
GO:0005515;go-go;GO:0008134;molecular_function
GO:0034613;go-go;GO:0006886;biological_process
GO:0044699;go-go;GO:0044707;biological_process
GO:0016740;go-go;GO:0016772;molecular_function
GO:0097659;go-go;GO:1903507;biological_process
GO:0016054;go-go;GO:0046395;biological_process
GO:0050794;go-go;GO:0031323;biological_process
GO:0010604;go-go;GO:0010628;biological_process
GO:0044237;go-go;GO:0051186;biological_process
GO:0043167;go-go;GO:0043168;molecular_function
GO:0051253;go-go;GO:1902679;biological_process
GO:0044283;go-go;GO:0016053;biological_process
GO:0044237;go-go;GO:0006575;biological_process
GO:0003824;go-go;GO:0016740;molecular_function
GO:0005622;go-go;GO:0044424;cellular_component
GO:0034641;go-go;GO:0072527;biological_process
GO:0009889;go-go;GO:0031326;biological_process
GO:0000228;go-go;GO:0044454;cellular_component
GO:0031324;go-go;GO:0045934;biological_process
GO:0044271;go-go;GO:0043604;biological_process
GO:0055080;go-go;GO:0030003;biological_process
GO:0006873;go-go;GO:0030003;biological_process
GO:0016117;go-go;GO:0016123;biological_process
GO:0010556;go-go;GO:2000112;biological_process
GO:0007154;go-go;GO:0007165;biological_process
GO:0044255;go-go;GO:0030258;biological_process
GO:0050801;go-go;GO:0006873;biological_process
GO:0009987;go-go;GO:0044763;biological_process
GO:0006950;go-go;GO:0009414;biological_process
GO:0006396;go-go;GO:0008380;biological_process
GO:0052192;go-go;GO:0052126;biological_process
GO:0043231;go-go;GO:0005768;cellular_component
GO:0000003;go-go;GO:0003006;biological_process
GO:0043170;go-go;GO:0010605;biological_process
GO:0031323;go-go;GO:0031326;biological_process
GO:0051252;go-go;GO:0051253;biological_process
GO:0016772;go-go;GO:0016301;molecular_function
GO:0044238;go-go;GO:0006139;biological_process
GO:0005976;go-go;GO:0044264;biological_process
GO:1903508;go-go;GO:0045893;biological_process
GO:0009059;go-go;GO:0010558;biological_process
GO:0044237;go-go;GO:0006793;biological_process
GO:0044767;go-go;GO:0048367;biological_process
GO:0006461;go-go;GO:0043623;biological_process
GO:0010035;go-go;GO:0009415;biological_process
GO:0005488;go-go;GO:0005515;molecular_function
GO:0044428;go-go;GO:0044454;cellular_component
GO:0034440;go-go;GO:0019395;biological_process
GO:0006725;go-go;GO:0019439;biological_process
GO:0006720;go-go;GO:0006721;biological_process
GO:0044270;go-go;GO:0033015;biological_process
GO:0009058;go-go;GO:0009891;biological_process
GO:0006952;go-go;GO:0098542;biological_process
GO:0044249;go-go;GO:0034645;biological_process
GO:0044763;go-go;GO:0007017;biological_process
GO:0016051;go-go;GO:0009312;biological_process
GO:0031224;go-go;GO:0016021;cellular_component
GO:0050793;go-go;GO:0022603;biological_process
GO:0009987;go-go;GO:0051716;biological_process
GO:0044249;go-go;GO:0016053;biological_process
GO:0008150;go-go;GO:0044699;biological_process
GO:0019219;go-go;GO:0045934;biological_process
GO:0009607;go-go;GO:0043207;biological_process
GO:1902582;go-go;GO:0006605;biological_process
GO:0006139;go-go;GO:0034654;biological_process
GO:0044264;go-go;GO:0033692;biological_process
GO:1903506;go-go;GO:0006355;biological_process
GO:0005575;go-go;GO:0044422;cellular_component
GO:0043231;go-go;GO:0005773;cellular_component
GO:0006810;go-go;GO:0044765;biological_process
GO:0006725;go-go;GO:0033013;biological_process
GO:0044249;go-go;GO:0031326;biological_process
GO:0016853;go-go;GO:0003916;molecular_function
GO:0044427;go-go;GO:0044454;cellular_component
GO:0005886;go-go;GO:0044459;cellular_component
GO:0043170;go-go;GO:0043412;biological_process
GO:0007275;go-go;GO:0048731;biological_process
GO:0051273;go-go;GO:0051274;biological_process
GO:0051704;go-go;GO:0051707;biological_process
GO:0044444;go-go;GO:0044435;cellular_component
GO:0009536;go-go;GO:0009507;cellular_component
GO:0003676;go-go;GO:0003677;molecular_function
GO:0044042;go-go;GO:0006073;biological_process
GO:1901564;go-go;GO:0006575;biological_process
GO:0044281;go-go;GO:0044283;biological_process
GO:0097367;go-go;GO:0032553;molecular_function
GO:0048523;go-go;GO:0031324;biological_process
GO:0006725;go-go;GO:0042723;biological_process
GO:0006950;go-go;GO:0006952;biological_process
GO:0071704;go-go;GO:1901576;biological_process
GO:0044763;go-go;GO:0015996;biological_process
GO:0010467;go-go;GO:0006396;biological_process
GO:0032502;go-go;GO:0050793;biological_process
GO:0003824;go-go;GO:0016491;molecular_function
GO:0097159;go-go;GO:0003676;molecular_function
GO:0016667;go-go;GO:0016668;molecular_function
GO:0018212;go-go;GO:0018108;biological_process
GO:0032549;go-go;GO:0032550;molecular_function
GO:0042559;go-go;GO:0009396;biological_process
GO:0006351;go-go;GO:0045893;biological_process
GO:0032501;go-go;GO:0044707;biological_process
GO:0006520;go-go;GO:1901605;biological_process
GO:0044237;go-go;GO:0044249;biological_process
GO:0009057;go-go;GO:0030163;biological_process
GO:0043226;go-go;GO:0043228;cellular_component
GO:0008152;go-go;GO:0044710;biological_process
GO:0016108;go-go;GO:0016109;biological_process
GO:0005737;go-go;GO:0044444;cellular_component
GO:0016668;go-go;GO:0004791;molecular_function
GO:0045934;go-go;GO:0051253;biological_process
GO:0009898;go-go;GO:0031234;cellular_component
GO:0050794;go-go;GO:0007165;biological_process
GO:0006974;go-go;GO:0006281;biological_process
GO:0051274;go-go;GO:0030244;biological_process
GO:0043170;go-go;GO:0009057;biological_process
GO:0010467;go-go;GO:0010468;biological_process
GO:0009056;go-go;GO:1901575;biological_process
GO:0012505;go-go;GO:0005768;cellular_component
GO:0071704;go-go;GO:0009812;biological_process
GO:0009889;go-go;GO:0009891;biological_process
GO:0009891;go-go;GO:0031328;biological_process
GO:0006468;go-go;GO:0018108;biological_process
GO:0065007;go-go;GO:0050789;biological_process
GO:0071705;go-go;GO:0015706;biological_process
GO:0003674;go-go;GO:0005488;molecular_function
GO:1901362;go-go;GO:0034654;biological_process
GO:0016491;go-go;GO:0016667;molecular_function
GO:0044425;go-go;GO:0031224;cellular_component
GO:0000003;go-go;GO:0022414;biological_process
GO:0010496;go-go;GO:1902586;biological_process
GO:0045935;go-go;GO:0051254;biological_process
GO:2001141;go-go;GO:1902679;biological_process
GO:0046483;go-go;GO:0042558;biological_process
GO:0044763;go-go;GO:0016458;biological_process
GO:0043170;go-go;GO:0005976;biological_process
GO:0008150;go-go;GO:0009987;biological_process
GO:0019222;go-go;GO:0031323;biological_process
GO:0003674;go-go;GO:0016209;molecular_function
GO:0008152;go-go;GO:0009893;biological_process
GO:0051252;go-go;GO:2001141;biological_process
GO:0019725;go-go;GO:0055082;biological_process
GO:0044763;go-go;GO:0019725;biological_process
GO:0044707;go-go;GO:0007275;biological_process
GO:0044710;go-go;GO:0055114;biological_process
GO:0042221;go-go;GO:0001101;biological_process
GO:0042221;go-go;GO:0010033;biological_process
GO:0044419;go-go;GO:0051701;biological_process
GO:0016817;go-go;GO:0016818;molecular_function
GO:0009653;go-go;GO:0048646;biological_process
GO:0044446;go-go;GO:0044428;cellular_component
GO:0006767;go-go;GO:0042723;biological_process
GO:0005694;go-go;GO:0044427;cellular_component
GO:0009058;go-go;GO:0044711;biological_process
GO:0043231;go-go;GO:0005634;cellular_component
GO:0097659;go-go;GO:0006351;biological_process
GO:0017076;go-go;GO:0032555;molecular_function
GO:0006139;go-go;GO:0090304;biological_process
GO:0044699;go-go;GO:0044700;biological_process
GO:0009987;go-go;GO:0044237;biological_process
GO:0052192;go-go;GO:0051814;biological_process
GO:0044237;go-go;GO:0031325;biological_process
GO:0006355;go-go;GO:0003700;biological_process
GO:1901363;go-go;GO:0001882;molecular_function
GO:0009059;go-go;GO:0010556;biological_process
GO:0016818;go-go;GO:0016462;molecular_function
GO:0008150;go-go;GO:0065007;biological_process
GO:0001071;go-go;GO:0003700;molecular_function
GO:0042723;go-go;GO:0006772;biological_process
GO:0009893;go-go;GO:0010604;biological_process
GO:0044699;go-go;GO:0044763;biological_process
GO:0016051;go-go;GO:0034637;biological_process
GO:0022414;go-go;GO:0044702;biological_process
GO:0010467;go-go;GO:0010629;biological_process
GO:0044238;go-go;GO:0019538;biological_process
GO:0048519;go-go;GO:0048523;biological_process
GO:0044763;go-go;GO:0055085;biological_process
GO:0008380;go-go;GO:0000375;biological_process
GO:0008152;go-go;GO:0009892;biological_process
GO:0061458;go-go;GO:0048608;biological_process
GO:0006139;go-go;GO:0045935;biological_process
GO:0006886;go-go;GO:0006605;biological_process
GO:0046914;go-go;GO:0005506;molecular_function
GO:2001141;go-go;GO:1903506;biological_process
GO:1902679;go-go;GO:1903507;biological_process
GO:0044281;go-go;GO:0006082;biological_process
GO:0055114;go-go;GO:0034440;biological_process
GO:0044262;go-go;GO:0044264;biological_process
GO:0032502;go-go;GO:0048646;biological_process
GO:0044248;go-go;GO:0016054;biological_process
GO:0010468;go-go;GO:0006355;biological_process
GO:0005488;go-go;GO:0043167;molecular_function
GO:0005976;go-go;GO:0044042;biological_process
GO:0006810;go-go;GO:0044766;biological_process
GO:0019438;go-go;GO:0034654;biological_process
GO:0044237;go-go;GO:0031323;biological_process
GO:0000725;go-go;GO:0000724;biological_process
GO:0031326;go-go;GO:2001141;biological_process
GO:0016491;go-go;GO:0016705;molecular_function
GO:0006355;go-go;GO:0045893;biological_process
GO:0044248;go-go;GO:0044270;biological_process
GO:0004672;go-go;GO:0004674;molecular_function
GO:0016747;go-go;GO:0016409;molecular_function
GO:0008150;go-go;GO:0000003;biological_process
GO:0005575;go-go;GO:0032991;cellular_component
GO:0016491;go-go;GO:0016651;molecular_function
GO:0044765;go-go;GO:0006811;biological_process
GO:0043933;go-go;GO:0071822;biological_process
GO:0044464;go-go;GO:0005622;cellular_component
GO:0001882;go-go;GO:0001883;molecular_function
GO:0046148;go-go;GO:0016117;biological_process
GO:0043170;go-go;GO:0009059;biological_process
GO:0006810;go-go;GO:0071705;biological_process
GO:1901265;go-go;GO:0035639;molecular_function
GO:0009062;go-go;GO:0006635;biological_process
GO:0033015;go-go;GO:0006787;biological_process
GO:0031326;go-go;GO:2000112;biological_process
GO:0006950;go-go;GO:0006970;biological_process
GO:0044237;go-go;GO:0006725;biological_process
GO:0016740;go-go;GO:0016757;molecular_function
GO:0042440;go-go;GO:0046149;biological_process
GO:0060255;go-go;GO:0010468;biological_process
GO:0072527;go-go;GO:0042723;biological_process
GO:0003674;go-go;GO:0005215;molecular_function
GO:0016651;go-go;GO:0016668;molecular_function
GO:0006310;go-go;GO:0000725;biological_process
GO:0098796;go-go;GO:0098797;cellular_component
GO:0032502;go-go;GO:0009653;biological_process
GO:1901564;go-go;GO:0033013;biological_process
GO:0005575;go-go;GO:0043226;cellular_component
GO:0032774;go-go;GO:1902680;biological_process
GO:1902680;go-go;GO:1903508;biological_process
GO:0010467;go-go;GO:0006351;biological_process
GO:0015698;go-go;GO:0015706;biological_process
GO:0048519;go-go;GO:0048585;biological_process
GO:0016829;go-go;GO:0016840;molecular_function
GO:0009892;go-go;GO:0051172;biological_process
GO:0044711;go-go;GO:0008610;biological_process
GO:1901576;go-go;GO:1901566;biological_process
GO:0050896;go-go;GO:0006950;biological_process
GO:0006970;go-go;GO:0009651;biological_process
GO:0003674;go-go;GO:0003824;molecular_function
GO:0032559;go-go;GO:0005524;molecular_function
GO:0008233;go-go;GO:0070011;molecular_function
GO:0071704;go-go;GO:0006629;biological_process
GO:0006796;go-go;GO:0016310;biological_process
GO:0051179;go-go;GO:1902578;biological_process
GO:0006464;go-go;GO:0018193;biological_process
GO:0098869;go-go;GO:0016209;biological_process
GO:0019752;go-go;GO:0006520;biological_process
GO:0006807;go-go;GO:0051171;biological_process
GO:0030554;go-go;GO:0032559;molecular_function
GO:0032553;go-go;GO:0032555;molecular_function
GO:0006996;go-go;GO:0007010;biological_process
GO:0071944;go-go;GO:0005886;cellular_component
GO:0050794;go-go;GO:0048523;biological_process
GO:0046907;go-go;GO:0006886;biological_process
GO:0036094;go-go;GO:0000166;molecular_function
GO:0048367;go-go;GO:0090567;biological_process
GO:1901564;go-go;GO:0042558;biological_process
GO:0098588;go-go;GO:0005774;cellular_component
GO:0050896;go-go;GO:0009605;biological_process
GO:0005634;go-go;GO:0000228;cellular_component
GO:0006468;go-go;GO:0004672;biological_process
GO:0012505;go-go;GO:0005794;cellular_component
GO:0044260;go-go;GO:0006259;biological_process
GO:1901564;go-go;GO:0006520;biological_process
GO:0016903;go-go;GO:0016620;molecular_function
GO:0018108;go-go;GO:0004713;biological_process
GO:0090304;go-go;GO:0006259;biological_process
GO:0016070;go-go;GO:0009451;biological_process
GO:0044712;go-go;GO:0016042;biological_process
GO:0044255;go-go;GO:0044242;biological_process
GO:0016020;go-go;GO:0044425;cellular_component
GO:0048518;go-go;GO:0048522;biological_process
GO:0008150;go-go;GO:0048518;biological_process
GO:0046364;go-go;GO:0019319;biological_process
GO:0044248;go-go;GO:0044265;biological_process
GO:0030029;go-go;GO:0030036;biological_process
GO:0005976;go-go;GO:0000271;biological_process
GO:0010556;go-go;GO:0010558;biological_process
GO:0016740;go-go;GO:0016746;molecular_function
GO:0007275;go-go;GO:0009791;biological_process
GO:0006073;go-go;GO:0009250;biological_process
GO:0043436;go-go;GO:0019752;biological_process
GO:0019219;go-go;GO:0051252;biological_process
GO:0016829;go-go;GO:0016835;molecular_function
GO:0001882;go-go;GO:0032549;molecular_function
GO:0009893;go-go;GO:0031325;biological_process
GO:0043169;go-go;GO:0046872;molecular_function
GO:0046872;go-go;GO:0046914;molecular_function
GO:0045184;go-go;GO:0015031;biological_process
GO:0019222;go-go;GO:0080090;biological_process
GO:0019222;go-go;GO:0060255;biological_process
GO:0044764;go-go;GO:0016032;biological_process
GO:1902582;go-go;GO:0016197;biological_process
GO:0044248;go-go;GO:0019439;biological_process
GO:0043603;go-go;GO:0006760;biological_process
GO:0044428;go-go;GO:0031981;cellular_component
GO:0042592;go-go;GO:0048878;biological_process
GO:0016887;go-go;GO:0042623;molecular_function
GO:0006139;go-go;GO:0019219;biological_process
GO:0043170;go-go;GO:0044260;biological_process
GO:1901360;go-go;GO:0033013;biological_process
GO:1901576;go-go;GO:0009059;biological_process
GO:0009791;go-go;GO:0090567;biological_process
GO:0043234;go-go;GO:0098796;cellular_component
GO:0015979;go-go;GO:0010109;biological_process
GO:0097659;go-go;GO:1903508;biological_process
GO:0008234;go-go;GO:0019783;molecular_function
GO:0005488;go-go;GO:0048037;molecular_function
GO:0044699;go-go;GO:1902578;biological_process
GO:0003824;go-go;GO:0016787;molecular_function
GO:1901575;go-go;GO:1901565;biological_process
GO:0043623;go-go;GO:0051258;biological_process
GO:0006721;go-go;GO:0016114;biological_process
GO:0008150;go-go;GO:0071840;biological_process
GO:0009059;go-go;GO:0010557;biological_process
GO:0044424;go-go;GO:0005737;cellular_component
GO:0009617;go-go;GO:0042742;biological_process
GO:0044403;go-go;GO:0052192;biological_process
GO:0016043;go-go;GO:0022607;biological_process
GO:0009987;go-go;GO:0006457;biological_process
GO:0043228;go-go;GO:0043232;cellular_component
GO:0051649;go-go;GO:0046907;biological_process
GO:0050789;go-go;GO:0048518;biological_process
GO:0044249;go-go;GO:0051188;biological_process
GO:1901605;go-go;GO:1901607;biological_process
GO:0044425;go-go;GO:0098552;cellular_component
GO:0043412;go-go;GO:0036211;biological_process
GO:0018130;go-go;GO:0034654;biological_process
GO:0008152;go-go;GO:0044237;biological_process
GO:0044237;go-go;GO:0046483;biological_process
GO:1901566;go-go;GO:0008652;biological_process
GO:0016301;go-go;GO:0004672;molecular_function
GO:0044710;go-go;GO:0044281;biological_process
GO:0005575;go-go;GO:0031974;cellular_component
GO:0044710;go-go;GO:0044712;biological_process
GO:0044237;go-go;GO:0031324;biological_process
GO:0044237;go-go;GO:0044255;biological_process
GO:0044444;go-go;GO:0005768;cellular_component
GO:0012505;go-go;GO:0005783;cellular_component
GO:0006629;go-go;GO:0008610;biological_process
GO:0071840;go-go;GO:0016043;biological_process
GO:0009987;go-go;GO:0010496;biological_process
GO:0033013;go-go;GO:0006778;biological_process
GO:0046394;go-go;GO:0008652;biological_process
GO:0090304;go-go;GO:0016070;biological_process
GO:1901576;go-go;GO:0016051;biological_process
GO:0048731;go-go;GO:0048367;biological_process
GO:0008104;go-go;GO:0015031;biological_process
GO:0044424;go-go;GO:0044444;cellular_component
GO:0051707;go-go;GO:0098542;biological_process
GO:0034645;go-go;GO:0006351;biological_process
GO:0030163;go-go;GO:0044257;biological_process
GO:0009605;go-go;GO:0043207;biological_process
GO:0008152;go-go;GO:0009058;biological_process
GO:0044700;go-go;GO:0007165;biological_process
GO:0016020;go-go;GO:0005886;cellular_component
GO:0044237;go-go;GO:0006082;biological_process
GO:0044763;go-go;GO:0042723;biological_process
GO:0044262;go-go;GO:0034637;biological_process
GO:0005515;go-go;GO:0046983;molecular_function
GO:0046739;go-go;GO:0046740;biological_process
GO:0060255;go-go;GO:0010556;biological_process
GO:0044249;go-go;GO:0031328;biological_process
GO:0033554;go-go;GO:0006974;biological_process
GO:0043603;go-go;GO:0043604;biological_process
GO:0051179;go-go;GO:0033036;biological_process
GO:0008152;go-go;GO:0006807;biological_process
GO:0019318;go-go;GO:0019319;biological_process
GO:0097159;go-go;GO:0001882;molecular_function
GO:0016772;go-go;GO:0016773;molecular_function
GO:0044249;go-go;GO:0018130;biological_process
GO:0005488;go-go;GO:0097367;molecular_function
GO:0044723;go-go;GO:0009311;biological_process
GO:0065003;go-go;GO:0034622;biological_process
GO:0044699;go-go;GO:0044767;biological_process
GO:0019752;go-go;GO:0046395;biological_process
GO:0065007;go-go;GO:0065008;biological_process
GO:0006811;go-go;GO:0006812;biological_process
GO:0006082;go-go;GO:0043436;biological_process
GO:0009636;go-go;GO:0098754;biological_process
GO:0005623;go-go;GO:0044464;cellular_component
